Retailer,Region,State_name,City,Product,Sales Method,Retailer_code,Region_code,State_code,City_code,Product_code,Sales Method_code,Price per Unit,Units Sold,Total_Sales,Operating Profit,Operating Margin,State
West Gear,Northeast,West Virginia,Charleston,Men's Street Footwear,Online,5,1,47,10,2,1,58,179,10382,5398.64,0.52,TX
West Gear,Northeast,West Virginia,Charleston,Men's Athletic Footwear,Online,5,1,47,10,1,1,37,87,3219,1641.69,0.51,AL
West Gear,Northeast,West Virginia,Charleston,Women's Street Footwear,Online,5,1,47,10,5,1,32,77,2464,1355.2,0.55,ID
West Gear,Northeast,West Virginia,Charleston,Women's Athletic Footwear,Online,5,1,47,10,4,1,33,50,1650,907.5,0.55,ID
West Gear,Northeast,West Virginia,Charleston,Men's Apparel,Online,5,1,47,10,0,1,42,68,2856,1542.24,0.54,ID
West Gear,Northeast,West Virginia,Charleston,Women's Apparel,Online,5,1,47,10,3,1,52,95,4940,2717,0.55,ID
West Gear,Northeast,West Virginia,Charleston,Men's Street Footwear,Online,5,1,47,10,2,1,43,150,6450,3354,0.52,ID
West Gear,Northeast,West Virginia,Charleston,Men's Athletic Footwear,Online,5,1,47,10,1,1,37,119,4403,2201.5,0.5,ID
West Gear,Northeast,West Virginia,Charleston,Women's Street Footwear,Online,5,1,47,10,5,1,33,81,2673,1443.42,0.54,SC
West Gear,Northeast,West Virginia,Charleston,Women's Athletic Footwear,Online,5,1,47,10,4,1,33,69,2277,1184.04,0.52,SC
West Gear,Northeast,West Virginia,Charleston,Men's Apparel,Online,5,1,47,10,0,1,41,74,3034,1668.7,0.55,SC
West Gear,Northeast,West Virginia,Charleston,Women's Apparel,Online,5,1,47,10,3,1,59,115,6785,3528.2,0.52,SC
West Gear,Northeast,West Virginia,Charleston,Men's Street Footwear,Online,5,1,47,10,2,1,55,182,10010,5205.2,0.52,SC
West Gear,Northeast,West Virginia,Charleston,Men's Athletic Footwear,Online,5,1,47,10,1,1,50,116,5800,3074,0.53,SC
West Gear,Northeast,West Virginia,Charleston,Women's Street Footwear,Online,5,1,47,10,5,1,49,98,4802,2545.06,0.53,TX
West Gear,Northeast,West Virginia,Charleston,Women's Athletic Footwear,Online,5,1,47,10,4,1,48,77,3696,1884.96,0.51,AL
West Gear,Northeast,West Virginia,Charleston,Men's Apparel,Online,5,1,47,10,0,1,54,87,4698,2536.92,0.54,ID
West Gear,Northeast,West Virginia,Charleston,Women's Apparel,Online,5,1,47,10,3,1,63,133,8379,4524.66,0.54,ID
West Gear,Northeast,West Virginia,Charleston,Men's Street Footwear,Online,5,1,47,10,2,1,46,131,6026,3133.52,0.52,ID
West Gear,Northeast,West Virginia,Charleston,Men's Athletic Footwear,Online,5,1,47,10,1,1,42,90,3780,2079,0.55,ID
West Gear,Northeast,West Virginia,Charleston,Women's Street Footwear,Online,5,1,47,10,5,1,38,87,3306,1719.12,0.52,ID
West Gear,Northeast,West Virginia,Charleston,Women's Athletic Footwear,Online,5,1,47,10,4,1,36,72,2592,1321.92,0.51,ID
West Gear,Northeast,West Virginia,Charleston,Men's Apparel,Online,5,1,47,10,0,1,49,68,3332,1799.28,0.54,SC
West Gear,Northeast,West Virginia,Charleston,Women's Apparel,Online,5,1,47,10,3,1,54,115,6210,3353.4,0.54,SC
West Gear,Northeast,West Virginia,Charleston,Men's Street Footwear,Online,5,1,47,10,2,1,34,154,5236,2670.36,0.51,SC
West Gear,Northeast,West Virginia,Charleston,Men's Athletic Footwear,Online,5,1,47,10,1,1,29,91,2639,1398.67,0.53,SC
West Gear,Northeast,West Virginia,Charleston,Women's Street Footwear,Online,5,1,47,10,5,1,24,68,1632,881.28,0.54,SC
West Gear,Northeast,West Virginia,Charleston,Women's Athletic Footwear,Online,5,1,47,10,4,1,23,59,1357,678.5,0.5,SC
West Gear,Northeast,West Virginia,Charleston,Men's Apparel,Online,5,1,47,10,0,1,32,61,1952,1015.04,0.52,TX
West Gear,Northeast,West Virginia,Charleston,Women's Apparel,Online,5,1,47,10,3,1,36,75,2700,1377,0.51,AL
West Gear,Northeast,West Virginia,Charleston,Men's Street Footwear,Online,5,1,47,10,2,1,41,115,4715,2546.1,0.54,ID
West Gear,Northeast,West Virginia,Charleston,Men's Athletic Footwear,Online,5,1,47,10,1,1,32,80,2560,1331.2,0.52,ID
West Gear,Northeast,West Virginia,Charleston,Women's Street Footwear,Online,5,1,47,10,5,1,33,44,1452,769.56,0.53,ID
West Gear,Northeast,West Virginia,Charleston,Women's Athletic Footwear,Online,5,1,47,10,4,1,32,47,1504,797.12,0.53,ID
West Gear,Northeast,West Virginia,Charleston,Men's Apparel,Online,5,1,47,10,0,1,41,53,2173,1195.15,0.55,ID
Foot Locker,Northeast,West Virginia,Charleston,Women's Apparel,Online,1,1,47,10,3,1,47,84,3948,1974,0.5,ID
Foot Locker,Northeast,West Virginia,Charleston,Men's Street Footwear,Online,1,1,47,10,2,1,44,117,5148,2676.96,0.52,TX
Foot Locker,Northeast,West Virginia,Charleston,Men's Athletic Footwear,Online,1,1,47,10,1,1,33,95,3135,1661.55,0.53,AL
Foot Locker,Northeast,West Virginia,Charleston,Women's Street Footwear,Online,1,1,47,10,5,1,32,77,2464,1232,0.5,NJ
Foot Locker,Northeast,West Virginia,Charleston,Women's Athletic Footwear,Online,1,1,47,10,4,1,38,91,3458,1901.9,0.55,NJ
Foot Locker,Northeast,West Virginia,Charleston,Men's Apparel,Online,1,1,47,10,0,1,62,78,4836,2563.08,0.53,NJ
Foot Locker,Northeast,West Virginia,Charleston,Women's Apparel,Online,1,1,47,10,3,1,64,100,6400,3264,0.51,NJ
Foot Locker,Northeast,West Virginia,Charleston,Men's Street Footwear,Online,1,1,47,10,2,1,60,176,10560,5491.2,0.52,NJ
Foot Locker,Northeast,West Virginia,Charleston,Men's Athletic Footwear,Online,1,1,47,10,1,1,52,135,7020,3650.4,0.52,NJ
West Gear,Northeast,West Virginia,Charleston,Women's Street Footwear,Online,5,1,47,10,5,1,50,112,5600,2968,0.53,RI
Foot Locker,Northeast,West Virginia,Charleston,Women's Athletic Footwear,Online,1,1,47,10,4,1,53,102,5406,2757.06,0.51,RI
Foot Locker,Northeast,West Virginia,Charleston,Men's Apparel,Online,1,1,47,10,0,1,61,95,5795,2897.5,0.5,RI
Foot Locker,Northeast,West Virginia,Charleston,Women's Apparel,Online,1,1,47,10,3,1,68,122,8296,4562.8,0.55,RI
Foot Locker,Northeast,West Virginia,Charleston,Men's Street Footwear,Online,1,1,47,10,2,1,33,106,3498,1749,0.5,RI
Foot Locker,Northeast,West Virginia,Charleston,Men's Athletic Footwear,Online,1,1,47,10,1,1,34,68,2312,1086.64,0.47,RI
Foot Locker,Northeast,West Virginia,Charleston,Women's Street Footwear,Online,1,1,47,10,5,1,24,63,1512,695.52,0.46,TX
Foot Locker,Northeast,West Virginia,Charleston,Women's Athletic Footwear,Online,1,1,47,10,4,1,28,20,560,280,0.5,AL
Foot Locker,Northeast,West Virginia,Charleston,Men's Apparel,Online,1,1,47,10,0,1,42,33,1386,595.98,0.43,NJ
Foot Locker,Northeast,West Virginia,Charleston,Women's Apparel,Online,1,1,47,10,3,1,33,59,1947,778.8,0.4,NJ
Foot Locker,Northeast,West Virginia,Charleston,Men's Street Footwear,Online,1,1,47,10,2,1,32,138,4416,2340.48,0.53,NJ
West Gear,Northeast,West Virginia,Charleston,Men's Athletic Footwear,Online,5,1,47,10,1,1,34,38,1292,594.32,0.46,NJ
West Gear,Northeast,West Virginia,Charleston,Women's Street Footwear,Online,5,1,47,10,5,1,24,46,1104,518.88,0.47,NJ
West Gear,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,5,1,19,4,4,1,28,14,392,196,0.5,NJ
West Gear,Northeast,Maryland,Baltimore,Men's Apparel,Online,5,1,19,4,0,1,41,31,1271,571.95,0.45,RI
West Gear,Northeast,Maryland,Baltimore,Women's Apparel,Online,5,1,19,4,3,1,34,63,2142,921.06,0.43,RI
West Gear,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,5,1,19,4,2,1,32,125,4000,2120,0.53,RI
West Gear,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,5,1,19,4,1,1,34,39,1326,623.22,0.47,RI
West Gear,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,5,1,19,4,5,1,24,53,1272,623.28,0.49,RI
West Gear,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,5,1,19,4,4,1,29,7,203,93.38,0.46,RI
West Gear,Northeast,Maryland,Baltimore,Men's Apparel,Online,5,1,19,4,0,1,43,22,946,406.78,0.43,TX
West Gear,Northeast,Maryland,Baltimore,Women's Apparel,Online,5,1,19,4,3,1,33,49,1617,727.65,0.45,AL
West Gear,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,5,1,19,4,2,1,33,128,4224,2154.24,0.51,RI
West Gear,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,5,1,19,4,1,1,32,31,992,466.24,0.47,RI
West Gear,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,5,1,19,4,5,1,24,33,792,388.08,0.49,RI
West Gear,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,5,1,19,4,4,1,27,13,351,164.97,0.47,RI
West Gear,Northeast,Maryland,Baltimore,Men's Apparel,Online,5,1,19,4,0,1,41,15,615,276.75,0.45,RI
West Gear,Northeast,Maryland,Baltimore,Women's Apparel,Online,5,1,19,4,3,1,32,52,1664,732.16,0.44,RI
West Gear,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,5,1,19,4,2,1,49,118,5782,3006.64,0.52,TX
West Gear,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,5,1,19,4,1,1,42,47,1974,908.04,0.46,AL
West Gear,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,5,1,19,4,5,1,36,38,1368,656.64,0.48,IA
West Gear,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,5,1,19,4,4,1,37,30,1110,532.8,0.48,IA
West Gear,Northeast,Maryland,Baltimore,Men's Apparel,Online,5,1,19,4,0,1,49,36,1764,740.88,0.42,IA
West Gear,Northeast,Maryland,Baltimore,Women's Apparel,Online,5,1,19,4,3,1,52,63,3276,1343.16,0.41,IA
West Gear,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,5,1,19,4,2,1,47,125,5875,2937.5,0.5,IA
West Gear,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,5,1,19,4,1,1,41,75,3075,1445.25,0.47,IA
Foot Locker,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,1,1,19,4,5,1,37,47,1739,869.5,0.5,TX
Foot Locker,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,1,1,19,4,4,1,37,44,1628,814,0.5,AL
Foot Locker,Northeast,Maryland,Baltimore,Men's Apparel,Online,1,1,19,4,0,1,49,42,2058,905.52,0.44,IA
Foot Locker,Northeast,Maryland,Baltimore,Women's Apparel,Online,1,1,19,4,3,1,53,84,4452,2003.4,0.45,IA
Foot Locker,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,1,1,19,4,2,1,49,131,6419,3337.88,0.52,IA
Sports Direct,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,3,1,19,4,1,1,42,72,3024,1451.52,0.48,IA
Sports Direct,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,3,1,19,4,5,1,37,60,2220,1087.8,0.49,IA
Sports Direct,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,3,1,19,4,4,1,36,45,1620,761.4,0.47,IA
Sports Direct,Northeast,Maryland,Baltimore,Men's Apparel,Online,3,1,19,4,0,1,46,51,2346,1055.7,0.45,TX
Sports Direct,Northeast,Maryland,Baltimore,Women's Apparel,Online,3,1,19,4,3,1,54,102,5508,2313.36,0.42,AL
Sports Direct,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,3,1,19,4,2,1,48,135,6480,3434.4,0.53,TX
Sports Direct,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,3,1,19,4,1,1,41,83,3403,1701.5,0.5,AL
Sports Direct,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,3,1,19,4,5,1,39,60,2340,1170,0.5,NY
Sports Direct,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,3,1,19,4,4,1,37,44,1628,748.88,0.46,NY
Sports Direct,Northeast,Maryland,Baltimore,Men's Apparel,Online,3,1,19,4,0,1,47,38,1786,803.7,0.45,NY
Sports Direct,Northeast,Maryland,Baltimore,Women's Apparel,Online,3,1,19,4,3,1,53,81,4293,1845.99,0.43,NY
Sports Direct,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,3,1,19,4,2,1,49,128,6272,3198.72,0.51,NY
Sports Direct,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,3,1,19,4,1,1,44,63,2772,1247.4,0.45,NY
Sports Direct,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,3,1,19,4,5,1,38,36,1368,684,0.5,TX
Sports Direct,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,3,1,19,4,4,1,36,25,900,405,0.45,AL
Sports Direct,Northeast,Maryland,Baltimore,Men's Apparel,Online,3,1,19,4,0,1,48,30,1440,619.2,0.43,NY
Sports Direct,Northeast,Maryland,Baltimore,Women's Apparel,Online,3,1,19,4,3,1,54,50,2700,1080,0.4,NY
Sports Direct,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,3,1,19,4,2,1,52,113,5876,3173.04,0.54,NY
Sports Direct,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,3,1,19,4,1,1,48,58,2784,1280.64,0.46,NY
Sports Direct,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,3,1,19,4,5,1,49,25,1225,563.5,0.46,NY
Foot Locker,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,1,1,19,4,4,1,49,21,1029,514.5,0.5,NY
Foot Locker,Northeast,Maryland,Baltimore,Men's Apparel,Online,1,1,19,4,0,1,56,20,1120,448,0.4,TX
Foot Locker,Northeast,Maryland,Baltimore,Women's Apparel,Online,1,1,19,4,3,1,60,52,3120,1248,0.4,AL
Foot Locker,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,1,1,19,4,2,1,58,88,5104,2807.2,0.55,TX
Foot Locker,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,1,1,19,4,1,1,45,51,2295,1078.65,0.47,AL
Foot Locker,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,1,1,19,4,5,1,49,48,2352,1176,0.5,OH
Foot Locker,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,1,1,19,4,4,1,48,41,1968,905.28,0.46,OH
Foot Locker,Northeast,Maryland,Baltimore,Men's Apparel,Online,1,1,19,4,0,1,56,31,1736,763.84,0.44,OH
Foot Locker,Northeast,Maryland,Baltimore,Women's Apparel,Online,1,1,19,4,3,1,62,63,3906,1679.58,0.43,OH
Foot Locker,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,1,1,19,4,2,1,57,122,6954,3477,0.5,OH
Foot Locker,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,1,1,19,4,1,1,46,65,2990,1495,0.5,OH
Foot Locker,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,1,1,19,4,5,1,45,65,2925,1374.75,0.47,TX
Foot Locker,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,1,1,19,4,4,1,49,44,2156,1013.32,0.47,AL
Foot Locker,Northeast,Maryland,Baltimore,Men's Apparel,Online,1,1,19,4,0,1,54,51,2754,1129.14,0.41,OH
Foot Locker,Northeast,Maryland,Baltimore,Women's Apparel,Online,1,1,19,4,3,1,61,72,4392,1844.64,0.42,OH
Foot Locker,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,1,1,19,4,2,1,36,137,4932,2219.4,0.45,OH
Foot Locker,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,1,1,19,4,1,1,38,81,3078,1539,0.5,OH
Foot Locker,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,1,1,19,4,5,1,29,91,2639,1398.67,0.53,OH
Foot Locker,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,1,1,19,4,4,1,32,47,1504,827.2,0.55,OH
Foot Locker,Northeast,Maryland,Baltimore,Men's Apparel,Online,1,1,19,4,0,1,49,59,2891,1214.22,0.42,TX
Foot Locker,Northeast,Maryland,Baltimore,Women's Apparel,Online,1,1,19,4,3,1,36,81,2916,1487.16,0.51,AL
Foot Locker,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,1,1,19,4,2,1,39,144,5616,2808,0.5,TX
Foot Locker,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,1,1,19,4,1,1,37,61,2257,1038.22,0.46,AL
Foot Locker,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,1,1,19,4,5,1,27,69,1863,950.13,0.51,WY
Foot Locker,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,1,1,7,51,4,1,33,45,1485,816.75,0.55,WY
Foot Locker,Northeast,Delaware,Wilmington,Men's Apparel,Online,1,1,7,51,0,1,45,65,2925,1199.25,0.41,WY
Foot Locker,Northeast,Delaware,Wilmington,Women's Apparel,Online,1,1,7,51,3,1,39,98,3822,2025.66,0.53,WY
Foot Locker,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,1,1,7,51,2,1,36,158,5688,2616.48,0.46,WY
Foot Locker,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,1,1,7,51,1,1,39,68,2652,1193.4,0.45,WY
Foot Locker,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,1,1,7,51,5,1,29,69,2001,1080.54,0.54,ND
Foot Locker,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,1,1,7,51,4,1,32,31,992,525.76,0.53,ND
Foot Locker,Northeast,Delaware,Wilmington,Men's Apparel,Online,1,1,7,51,0,1,46,49,2254,924.14,0.41,ND
Foot Locker,Northeast,Delaware,Wilmington,Women's Apparel,Online,1,1,7,51,3,1,39,72,2808,1404,0.5,ND
Foot Locker,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,1,1,7,51,2,1,36,131,4716,2358,0.5,ND
Foot Locker,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,1,1,7,51,1,1,38,61,2318,1089.46,0.47,ND
Foot Locker,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,1,1,7,51,5,1,27,59,1593,876.15,0.55,VT
Foot Locker,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,1,1,7,51,4,1,32,44,1408,718.08,0.51,VT
Foot Locker,Northeast,Delaware,Wilmington,Men's Apparel,Online,1,1,7,51,0,1,47,45,2115,951.75,0.45,VT
Foot Locker,Northeast,Delaware,Wilmington,Women's Apparel,Online,1,1,7,51,3,1,38,78,2964,1600.56,0.54,VT
Foot Locker,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,1,1,7,51,2,1,51,160,8160,3916.8,0.48,VT
Foot Locker,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,1,1,7,51,1,1,47,69,3243,1459.35,0.45,VT
Foot Locker,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,1,1,7,51,5,1,41,81,3321,1726.92,0.52,TX
Foot Locker,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,1,1,7,51,4,1,41,65,2665,1385.8,0.52,AL
Foot Locker,Northeast,Delaware,Wilmington,Men's Apparel,Online,1,1,7,51,0,1,50,74,3700,1554,0.42,WY
Foot Locker,Northeast,Delaware,Wilmington,Women's Apparel,Online,1,1,7,51,3,1,54,104,5616,3088.8,0.55,WY
Foot Locker,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,1,1,7,51,2,1,51,189,9639,4433.94,0.46,WY
Foot Locker,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,1,1,7,51,1,1,48,120,5760,2592,0.45,WY
Foot Locker,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,1,1,7,51,5,1,43,85,3655,1937.15,0.53,WY
Foot Locker,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,1,1,7,51,4,1,41,75,3075,1691.25,0.55,WY
Foot Locker,Northeast,Delaware,Wilmington,Men's Apparel,Online,1,1,7,51,0,1,50,75,3750,1500,0.4,ND
Foot Locker,Northeast,Delaware,Wilmington,Women's Apparel,Online,1,1,7,51,3,1,56,135,7560,4006.8,0.53,ND
Foot Locker,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,1,1,7,51,2,1,53,182,9646,4823,0.5,ND
Foot Locker,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,1,1,7,51,1,1,47,119,5593,2516.85,0.45,ND
Foot Locker,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,1,1,7,51,5,1,41,102,4182,2258.28,0.54,ND
Foot Locker,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,1,1,7,51,4,1,43,90,3870,2051.1,0.53,ND
Foot Locker,Northeast,Delaware,Wilmington,Men's Apparel,Online,1,1,7,51,0,1,51,94,4794,1965.54,0.41,VT
Foot Locker,Northeast,Delaware,Wilmington,Women's Apparel,Online,1,1,7,51,3,1,55,145,7975,3987.5,0.5,VT
Foot Locker,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,1,1,7,51,2,1,50,163,8150,3993.5,0.49,VT
Foot Locker,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,1,1,7,51,1,1,47,128,6016,2767.36,0.46,VT
Foot Locker,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,1,1,7,51,5,1,42,105,4410,2205,0.5,VT
Foot Locker,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,1,1,7,51,4,1,41,63,2583,1291.5,0.5,VT
Foot Locker,Northeast,Delaware,Wilmington,Men's Apparel,Online,1,1,7,51,0,1,50,63,3150,1417.5,0.45,TX
Foot Locker,Northeast,Delaware,Wilmington,Women's Apparel,Online,1,1,7,51,3,1,59,120,7080,3681.6,0.52,AL
Foot Locker,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,1,1,7,51,2,1,50,142,7100,3479,0.49,VT
Foot Locker,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,1,1,7,51,1,1,47,85,3995,1797.75,0.45,VT
Foot Locker,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,1,1,7,51,5,1,43,61,2623,1337.73,0.51,VT
Foot Locker,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,1,1,7,51,4,1,41,60,2460,1254.6,0.51,VT
Foot Locker,Northeast,Delaware,Wilmington,Men's Apparel,Online,1,1,7,51,0,1,50,60,3000,1320,0.44,VT
Foot Locker,Northeast,Delaware,Wilmington,Women's Apparel,Online,1,1,7,51,3,1,58,84,4872,2630.88,0.54,VT
Foot Locker,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,1,1,7,51,2,1,56,128,7168,3225.6,0.45,TX
Foot Locker,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,1,1,7,51,1,1,51,90,4590,2111.4,0.46,AL
Foot Locker,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,1,1,7,51,5,1,50,52,2600,1430,0.55,Hi
Foot Locker,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,1,1,7,51,4,1,52,44,2288,1144,0.5,Hi
Foot Locker,Northeast,Delaware,Wilmington,Men's Apparel,Online,1,1,7,51,0,1,62,49,3038,1215.2,0.4,Hi
Kohl's,Northeast,Delaware,Wilmington,Women's Apparel,Online,2,1,7,51,3,1,63,78,4914,2702.7,0.55,Hi
Kohl's,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,2,1,7,51,2,1,60,135,8100,3807,0.47,Hi
Kohl's,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,2,1,7,51,1,1,53,85,4505,2072.3,0.46,Hi
Kohl's,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,2,1,7,51,5,1,52,86,4472,2280.72,0.51,IN
Kohl's,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,2,1,7,51,4,1,51,84,4284,2270.52,0.53,IN
Kohl's,Northeast,Delaware,Wilmington,Men's Apparel,Online,2,1,7,51,0,1,60,72,4320,1728,0.4,IN
Kohl's,Northeast,Delaware,Wilmington,Women's Apparel,Online,2,1,7,51,3,1,64,98,6272,3449.6,0.55,IN
Kohl's,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,2,1,7,51,2,1,62,168,10416,4895.52,0.47,IN
Kohl's,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,2,1,7,51,1,1,50,100,5000,2400,0.48,IN
Kohl's,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,2,1,7,51,5,1,50,109,5450,2943,0.54,TX
Kohl's,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,2,1,7,51,4,1,53,98,5194,2804.76,0.54,AL
Kohl's,Northeast,Delaware,Wilmington,Men's Apparel,Online,2,1,7,51,0,1,61,91,5551,2220.4,0.4,Hi
Kohl's,Northeast,Delaware,Wilmington,Women's Apparel,Online,2,1,7,51,3,1,65,123,7995,3997.5,0.5,Hi
Kohl's,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,2,1,7,51,2,1,32,138,4416,2208,0.5,Hi
Kohl's,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,2,1,7,51,1,1,33,77,2541,1194.27,0.47,Hi
Kohl's,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,2,1,7,51,5,1,24,72,1728,881.28,0.51,Hi
Kohl's,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,2,1,7,51,4,1,27,38,1026,513,0.5,Hi
Kohl's,Northeast,Delaware,Wilmington,Men's Apparel,Online,2,1,7,51,0,1,41,47,1927,770.8,0.4,IN
Kohl's,Northeast,Delaware,Wilmington,Women's Apparel,Online,2,1,7,51,3,1,33,69,2277,1252.35,0.55,IN
Kohl's,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,2,1,7,51,2,1,34,147,4998,2399.04,0.48,IN
Kohl's,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,2,1,7,51,1,1,32,53,1696,848,0.5,IN
Kohl's,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,2,1,7,51,5,1,24,63,1512,771.12,0.51,IN
Kohl's,Northeast,New Jersey,Newark,Women's Athletic Footwear,Online,2,1,29,36,4,1,29,30,870,461.1,0.53,IN
Kohl's,Northeast,New Jersey,Newark,Men's Apparel,Online,2,1,29,36,0,1,41,47,1927,770.8,0.4,TX
Kohl's,Northeast,New Jersey,Newark,Women's Apparel,Online,2,1,29,36,3,1,32,74,2368,1255.04,0.53,AL
Kohl's,Northeast,New Jersey,Newark,Men's Street Footwear,Online,2,1,29,36,2,1,32,144,4608,2119.68,0.46,TX
